k,timestamp,load_p_kw,poa_irradiance_w_m2,temp_air_c,quality,bess_1.available,dg_1.available,grid_1.available,pv_1.available
1893,2026-03-20T17:15:00+05:30,429.533,147.933,33.46,synthetic,True,True,True,True
1894,2026-03-20T17:30:00+05:30,423.959,93.039,34.213,synthetic,True,True,True,True
1895,2026-03-20T17:45:00+05:30,410.598,41.45,34.895,synthetic,True,True,True,True
1896,2026-03-20T18:00:00+05:30,711.612,11.175,33.986,synthetic,True,True,True,True
1897,2026-03-20T18:15:00+05:30,675.889,0.18,33.709,synthetic,True,True,True,True
1898,2026-03-20T18:30:00+05:30,691.982,0.0,32.537,synthetic,True,True,True,True
1899,2026-03-20T18:45:00+05:30,702.752,0.0,31.685,synthetic,True,True,True,True
1900,2026-03-20T19:00:00+05:30,685.335,0.0,32.335,synthetic,True,True,True,True
1901,2026-03-20T19:15:00+05:30,690.046,0.0,32.278,synthetic,True,True,True,True
1902,2026-03-20T19:30:00+05:30,684.215,0.0,31.095,synthetic,True,True,True,True
1903,2026-03-20T19:45:00+05:30,715.647,0.0,31.165,synthetic,True,True,True,True
1904,2026-03-20T20:00:00+05:30,702.098,0.0,30.978,synthetic,True,True,True,True
1905,2026-03-20T20:15:00+05:30,725.588,0.0,30.675,synthetic,True,True,True,True
1906,2026-03-20T20:30:00+05:30,707.805,0.0,29.945,synthetic,True,True,True,True
1907,2026-03-20T20:45:00+05:30,750.433,0.0,29.497,synthetic,True,True,True,True
1908,2026-03-20T21:00:00+05:30,728.327,0.0,28.987,synthetic,True,True,True,True
1909,2026-03-20T21:15:00+05:30,708.621,0.0,28.415,synthetic,True,True,True,True
1910,2026-03-20T21:30:00+05:30,730.38,0.0,27.919,synthetic,True,True,True,True
1911,2026-03-20T21:45:00+05:30,719.758,0.0,28.369,synthetic,True,True,True,True
1912,2026-03-20T22:00:00+05:30,419.224,0.0,28.437,synthetic,True,True,True,True
1913,2026-03-20T22:15:00+05:30,424.628,0.0,29.191,synthetic,True,True,True,True
1914,2026-03-20T22:30:00+05:30,416.66,0.0,28.462,synthetic,True,True,True,True
1915,2026-03-20T22:45:00+05:30,434.341,0.0,27.927,synthetic,True,True,True,True
1916,2026-03-20T23:00:00+05:30,420.332,0.0,26.966,synthetic,True,True,True,True
1917,2026-03-20T23:15:00+05:30,414.237,0.0,26.874,synthetic,True,True,True,True
1918,2026-03-20T23:30:00+05:30,412.875,0.0,26.003,synthetic,True,True,True,True
1919,2026-03-20T23:45:00+05:30,404.913,0.0,25.596,synthetic,True,True,True,True
1920,2026-03-21T00:00:00+05:30,423.054,0.0,25.374,synthetic,True,True,True,True
1921,2026-03-21T00:15:00+05:30,421.605,0.0,24.653,synthetic,True,True,True,True
1922,2026-03-21T00:30:00+05:30,433.135,0.0,24.02,synthetic,True,True,True,True
1923,2026-03-21T00:45:00+05:30,416.946,0.0,23.456,synthetic,True,True,True,True
1924,2026-03-21T01:00:00+05:30,422.337,0.0,23.492,synthetic,True,True,True,True
1925,2026-03-21T01:15:00+05:30,419.07,0.0,23.536,synthetic,True,True,True,True
1926,2026-03-21T01:30:00+05:30,414.09,0.0,23.396,synthetic,True,True,True,True
1927,2026-03-21T01:45:00+05:30,418.15,0.0,23.621,synthetic,True,True,True,True
1928,2026-03-21T02:00:00+05:30,412.133,0.0,23.877,synthetic,True,True,True,True
1929,2026-03-21T02:15:00+05:30,393.343,0.0,25.085,synthetic,True,True,True,True
1930,2026-03-21T02:30:00+05:30,406.783,0.0,25.031,synthetic,True,True,True,True
1931,2026-03-21T02:45:00+05:30,398.457,0.0,25.135,synthetic,True,True,True,True
1932,2026-03-21T03:00:00+05:30,405.704,0.0,24.861,synthetic,True,True,True,True
1933,2026-03-21T03:15:00+05:30,407.802,0.0,24.738,synthetic,True,True,True,True
1934,2026-03-21T03:30:00+05:30,415.663,0.0,24.594,synthetic,True,True,True,True
1935,2026-03-21T03:45:00+05:30,411.955,0.0,24.569,synthetic,True,True,True,True
1936,2026-03-21T04:00:00+05:30,398.272,0.0,24.685,synthetic,True,True,True,True
1937,2026-03-21T04:15:00+05:30,377.915,0.0,24.403,synthetic,True,True,True,True
1938,2026-03-21T04:30:00+05:30,357.883,0.0,24.913,synthetic,True,True,True,True
1939,2026-03-21T04:45:00+05:30,387.142,0.0,25.007,synthetic,True,True,True,True
1940,2026-03-21T05:00:00+05:30,378.887,0.0,24.708,synthetic,True,True,True,True
1941,2026-03-21T05:15:00+05:30,370.185,0.0,25.168,synthetic,True,True,True,True
1942,2026-03-21T05:30:00+05:30,380.692,0.0,25.171,synthetic,True,True,True,True
1943,2026-03-21T05:45:00+05:30,402.991,0.0,25.498,synthetic,True,True,True,True
1944,2026-03-21T06:00:00+05:30,553.18,0.0,25.859,synthetic,True,True,True,True
1945,2026-03-21T06:15:00+05:30,576.841,0.03,26.404,synthetic,True,True,True,True
1946,2026-03-21T06:30:00+05:30,562.303,9.666,26.711,synthetic,True,True,True,True
1947,2026-03-21T06:45:00+05:30,553.792,46.143,26.481,synthetic,True,True,True,True
1948,2026-03-21T07:00:00+05:30,557.166,97.238,26.632,synthetic,True,True,True,True
1949,2026-03-21T07:15:00+05:30,544.684,155.189,27.444,synthetic,True,True,True,True
1950,2026-03-21T07:30:00+05:30,510.033,220.563,27.803,synthetic,True,True,True,True
1951,2026-03-21T07:45:00+05:30,505.517,284.825,28.248,synthetic,True,True,True,True
1952,2026-03-21T08:00:00+05:30,506.575,339.715,29.505,synthetic,True,True,True,True
1953,2026-03-21T08:15:00+05:30,512.071,394.109,29.667,synthetic,True,True,True,True
1954,2026-03-21T08:30:00+05:30,510.701,454.047,29.922,synthetic,True,True,True,True
1955,2026-03-21T08:45:00+05:30,523.793,497.955,29.723,synthetic,True,True,True,True
1956,2026-03-21T09:00:00+05:30,538.919,556.161,30.052,synthetic,True,True,True,True
1957,2026-03-21T09:15:00+05:30,523.643,605.902,30.445,synthetic,True,True,True,True
1958,2026-03-21T09:30:00+05:30,513.132,648.101,29.826,synthetic,True,True,True,True
1959,2026-03-21T09:45:00+05:30,526.529,693.005,29.691,synthetic,True,True,True,True
1960,2026-03-21T10:00:00+05:30,388.865,760.833,30.316,synthetic,True,True,True,True
1961,2026-03-21T10:15:00+05:30,375.536,783.526,30.665,synthetic,True,True,True,True
1962,2026-03-21T10:30:00+05:30,359.825,825.794,31.139,synthetic,True,True,True,True
1963,2026-03-21T10:45:00+05:30,382.697,848.677,32.045,synthetic,True,True,True,True
1964,2026-03-21T11:00:00+05:30,374.672,866.778,32.001,synthetic,True,True,True,True
1965,2026-03-21T11:15:00+05:30,372.328,887.885,32.865,synthetic,True,True,True,True
1966,2026-03-21T11:30:00+05:30,382.117,904.972,33.29,synthetic,True,True,True,True
1967,2026-03-21T11:45:00+05:30,401.281,905.534,33.279,synthetic,True,True,True,True
1968,2026-03-21T12:00:00+05:30,402.416,921.71,34.425,synthetic,True,True,True,True
1969,2026-03-21T12:15:00+05:30,392.6,891.427,35.417,synthetic,True,True,True,True
1970,2026-03-21T12:30:00+05:30,384.829,906.075,35.253,synthetic,True,True,True,True
1971,2026-03-21T12:45:00+05:30,365.06,888.717,35.657,synthetic,True,True,True,True
1972,2026-03-21T13:00:00+05:30,380.7,893.876,35.875,synthetic,True,True,True,True
1973,2026-03-21T13:15:00+05:30,375.385,880.9,35.909,synthetic,True,True,True,True
1974,2026-03-21T13:30:00+05:30,376.37,880.756,35.955,synthetic,True,True,True,True
1975,2026-03-21T13:45:00+05:30,382.727,847.508,36.211,synthetic,True,True,True,True
1976,2026-03-21T14:00:00+05:30,410.701,802.498,36.214,synthetic,True,True,True,True
1977,2026-03-21T14:15:00+05:30,412.549,768.976,36.514,synthetic,True,True,True,True
1978,2026-03-21T14:30:00+05:30,385.245,749.256,36.425,synthetic,True,True,True,True
1979,2026-03-21T14:45:00+05:30,394.797,694.403,36.472,synthetic,True,True,True,True
1980,2026-03-21T15:00:00+05:30,379.498,670.483,36.853,synthetic,True,True,True,True
1981,2026-03-21T15:15:00+05:30,407.681,603.221,36.399,synthetic,True,True,True,True
1982,2026-03-21T15:30:00+05:30,396.639,547.537,36.519,synthetic,True,True,True,True
1983,2026-03-21T15:45:00+05:30,395.311,496.733,36.917,synthetic,True,True,True,True
1984,2026-03-21T16:00:00+05:30,393.211,430.865,36.093,synthetic,True,True,True,True
1985,2026-03-21T16:15:00+05:30,403.849,390.961,36.79,synthetic,True,True,True,True
1986,2026-03-21T16:30:00+05:30,410.399,319.624,36.916,synthetic,True,True,True,True
1987,2026-03-21T16:45:00+05:30,406.448,264.208,35.74,synthetic,True,True,True,True
1988,2026-03-21T17:00:00+05:30,432.472,203.43,35.55,synthetic,True,True,True,True
1989,2026-03-21T17:15:00+05:30,417.949,148.654,35.3,synthetic,True,True,True,True
1990,2026-03-21T17:30:00+05:30,423.657,98.957,35.657,synthetic,True,True,True,True
1991,2026-03-21T17:45:00+05:30,439.622,49.65,35.238,synthetic,True,True,True,True
1992,2026-03-21T18:00:00+05:30,590.097,12.417,34.888,synthetic,True,True,True,True
1993,2026-03-21T18:15:00+05:30,569.048,0.203,34.376,synthetic,True,True,True,True
1994,2026-03-21T18:30:00+05:30,568.017,0.0,34.358,synthetic,True,True,True,True
1995,2026-03-21T18:45:00+05:30,544.121,0.0,33.611,synthetic,True,True,True,True
1996,2026-03-21T19:00:00+05:30,550.645,0.0,33.345,synthetic,True,True,True,True
1997,2026-03-21T19:15:00+05:30,521.896,0.0,33.339,synthetic,True,True,True,True
1998,2026-03-21T19:30:00+05:30,551.724,0.0,32.848,synthetic,True,True,True,True
1999,2026-03-21T19:45:00+05:30,561.079,0.0,32.131,synthetic,True,True,True,True
2000,2026-03-21T20:00:00+05:30,546.377,0.0,32.051,synthetic,True,True,True,True
2001,2026-03-21T20:15:00+05:30,565.089,0.0,31.334,synthetic,True,True,True,True
2002,2026-03-21T20:30:00+05:30,529.536,0.0,30.243,synthetic,True,True,True,True
2003,2026-03-21T20:45:00+05:30,524.153,0.0,29.452,synthetic,True,True,True,True
2004,2026-03-21T21:00:00+05:30,531.93,0.0,29.17,synthetic,True,True,True,True
2005,2026-03-21T21:15:00+05:30,510.147,0.0,28.096,synthetic,True,True,True,True
2006,2026-03-21T21:30:00+05:30,520.339,0.0,28.265,synthetic,True,True,True,True
2007,2026-03-21T21:45:00+05:30,537.904,0.0,27.935,synthetic,True,True,True,True
2008,2026-03-21T22:00:00+05:30,404.318,0.0,27.709,synthetic,True,True,True,True
2009,2026-03-21T22:15:00+05:30,386.704,0.0,27.449,synthetic,True,True,True,True
2010,2026-03-21T22:30:00+05:30,394.706,0.0,26.503,synthetic,True,True,True,True
2011,2026-03-21T22:45:00+05:30,383.642,0.0,25.358,synthetic,True,True,True,True
2012,2026-03-21T23:00:00+05:30,357.025,0.0,24.748,synthetic,True,True,True,True
2013,2026-03-21T23:15:00+05:30,368.418,0.0,24.545,synthetic,True,True,True,True
2014,2026-03-21T23:30:00+05:30,362.423,0.0,24.879,synthetic,True,True,True,True
2015,2026-03-21T23:45:00+05:30,368.309,0.0,25.023,synthetic,True,True,True,True
2016,2026-03-22T00:00:00+05:30,381.834,0.0,24.557,synthetic,True,True,True,True
2017,2026-03-22T00:15:00+05:30,382.129,0.0,24.448,synthetic,True,True,True,True
2018,2026-03-22T00:30:00+05:30,380.135,0.0,24.095,synthetic,True,True,True,True
2019,2026-03-22T00:45:00+05:30,396.167,0.0,23.656,synthetic,True,True,True,True
2020,2026-03-22T01:00:00+05:30,383.641,0.0,23.303,synthetic,True,True,True,True
2021,2026-03-22T01:15:00+05:30,382.01,0.0,22.81,synthetic,True,True,True,True
2022,2026-03-22T01:30:00+05:30,359.98,0.0,22.095,synthetic,True,True,True,True
2023,2026-03-22T01:45:00+05:30,363.723,0.0,22.439,synthetic,True,True,True,True
2024,2026-03-22T02:00:00+05:30,366.777,0.0,21.762,synthetic,True,True,True,True
2025,2026-03-22T02:15:00+05:30,351.253,0.0,21.464,synthetic,True,True,True,True
2026,2026-03-22T02:30:00+05:30,352.426,0.0,21.943,synthetic,True,True,True,True
2027,2026-03-22T02:45:00+05:30,360.038,0.0,22.211,synthetic,True,True,True,True
2028,2026-03-22T03:00:00+05:30,355.609,0.0,22.33,synthetic,True,True,True,True
2029,2026-03-22T03:15:00+05:30,364.418,0.0,22.663,synthetic,True,True,True,True
2030,2026-03-22T03:30:00+05:30,363.595,0.0,23.077,synthetic,True,True,True,True
2031,2026-03-22T03:45:00+05:30,381.529,0.0,23.021,synthetic,True,True,True,True
2032,2026-03-22T04:00:00+05:30,385.703,0.0,23.14,synthetic,True,True,True,True
2033,2026-03-22T04:15:00+05:30,387.675,0.0,23.448,synthetic,True,True,True,True
2034,2026-03-22T04:30:00+05:30,396.724,0.0,23.776,synthetic,True,True,True,True
2035,2026-03-22T04:45:00+05:30,408.161,0.0,23.698,synthetic,True,True,True,True
2036,2026-03-22T05:00:00+05:30,420.638,0.0,24.299,synthetic,True,True,True,True
2037,2026-03-22T05:15:00+05:30,401.295,0.0,24.383,synthetic,True,True,True,True
2038,2026-03-22T05:30:00+05:30,399.121,0.0,23.962,synthetic,True,True,True,True
2039,2026-03-22T05:45:00+05:30,383.253,0.0,24.902,synthetic,True,True,True,True
2040,2026-03-22T06:00:00+05:30,545.817,0.0,25.491,synthetic,True,True,True,True
2041,2026-03-22T06:15:00+05:30,523.606,0.052,26.206,synthetic,True,True,True,True
2042,2026-03-22T06:30:00+05:30,565.294,9.469,26.796,synthetic,True,True,True,True
2043,2026-03-22T06:45:00+05:30,552.926,42.153,26.939,synthetic,True,True,True,True
2044,2026-03-22T07:00:00+05:30,551.995,91.954,26.463,synthetic,True,True,True,True
2045,2026-03-22T07:15:00+05:30,514.842,147.518,27.048,synthetic,True,True,True,True
2046,2026-03-22T07:30:00+05:30,550.787,203.878,26.923,synthetic,True,True,True,True
2047,2026-03-22T07:45:00+05:30,524.299,250.512,27.383,synthetic,True,True,True,True
2048,2026-03-22T08:00:00+05:30,543.173,298.876,27.942,synthetic,True,True,True,True
2049,2026-03-22T08:15:00+05:30,549.081,358.539,27.927,synthetic,True,True,True,True
2050,2026-03-22T08:30:00+05:30,525.676,432.652,28.185,synthetic,True,True,True,True
2051,2026-03-22T08:45:00+05:30,519.365,488.109,28.279,synthetic,True,True,True,True
2052,2026-03-22T09:00:00+05:30,531.453,534.976,28.309,synthetic,True,True,True,True
2053,2026-03-22T09:15:00+05:30,537.001,592.049,28.392,synthetic,True,True,True,True
2054,2026-03-22T09:30:00+05:30,540.812,630.38,28.918,synthetic,True,True,True,True
2055,2026-03-22T09:45:00+05:30,537.427,681.149,29.02,synthetic,True,True,True,True
2056,2026-03-22T10:00:00+05:30,414.716,701.978,29.823,synthetic,True,True,True,True
2057,2026-03-22T10:15:00+05:30,416.291,735.887,31.469,synthetic,True,True,True,True
2058,2026-03-22T10:30:00+05:30,434.847,750.174,31.576,synthetic,True,True,True,True
2059,2026-03-22T10:45:00+05:30,418.789,786.992,31.697,synthetic,True,True,True,True
2060,2026-03-22T11:00:00+05:30,437.136,782.075,31.616,synthetic,True,True,True,True
2061,2026-03-22T11:15:00+05:30,429.233,812.349,32.165,synthetic,True,True,True,True
2062,2026-03-22T11:30:00+05:30,395.437,800.515,32.393,synthetic,True,True,True,True
2063,2026-03-22T11:45:00+05:30,409.222,710.603,32.468,synthetic,True,True,True,True
2064,2026-03-22T12:00:00+05:30,417.335,725.537,32.791,synthetic,True,True,True,True
2065,2026-03-22T12:15:00+05:30,411.791,784.634,32.884,synthetic,True,True,True,True
2066,2026-03-22T12:30:00+05:30,412.183,872.125,33.133,synthetic,True,True,True,True
2067,2026-03-22T12:45:00+05:30,400.665,884.12,32.951,synthetic,True,True,True,True
2068,2026-03-22T13:00:00+05:30,405.649,891.362,33.586,synthetic,True,True,True,True
2069,2026-03-22T13:15:00+05:30,405.581,844.978,33.844,synthetic,True,True,True,True
2070,2026-03-22T13:30:00+05:30,401.034,803.878,34.124,synthetic,True,True,True,True
2071,2026-03-22T13:45:00+05:30,378.661,751.774,33.412,synthetic,True,True,True,True
2072,2026-03-22T14:00:00+05:30,369.922,749.963,34.69,synthetic,True,True,True,True
2073,2026-03-22T14:15:00+05:30,357.789,686.417,34.732,synthetic,True,True,True,True
2074,2026-03-22T14:30:00+05:30,371.568,664.503,34.799,synthetic,True,True,True,True
2075,2026-03-22T14:45:00+05:30,384.732,598.663,34.851,synthetic,True,True,True,True
2076,2026-03-22T15:00:00+05:30,381.099,589.38,35.229,synthetic,True,True,True,True
2077,2026-03-22T15:15:00+05:30,386.113,556.697,34.777,synthetic,True,True,True,True
2078,2026-03-22T15:30:00+05:30,387.48,524.286,35.164,synthetic,True,True,True,True
2079,2026-03-22T15:45:00+05:30,393.904,455.74,35.432,synthetic,True,True,True,True
2080,2026-03-22T16:00:00+05:30,403.738,424.499,35.979,synthetic,True,True,True,True
2081,2026-03-22T16:15:00+05:30,419.906,370.899,35.158,synthetic,True,True,True,True
2082,2026-03-22T16:30:00+05:30,403.311,338.649,35.0,synthetic,True,True,True,True
2083,2026-03-22T16:45:00+05:30,414.473,286.27,33.972,synthetic,True,True,True,True
2084,2026-03-22T17:00:00+05:30,451.144,226.173,33.817,synthetic,True,True,True,True
2085,2026-03-22T17:15:00+05:30,450.145,164.365,33.195,synthetic,True,True,True,True
2086,2026-03-22T17:30:00+05:30,444.81,105.616,32.737,synthetic,True,True,True,True
2087,2026-03-22T17:45:00+05:30,447.454,52.464,33.278,synthetic,True,True,True,True
2088,2026-03-22T18:00:00+05:30,598.405,13.205,32.841,synthetic,True,True,True,True
2089,2026-03-22T18:15:00+05:30,605.817,0.214,32.958,synthetic,True,True,True,True
2090,2026-03-22T18:30:00+05:30,612.238,0.0,33.031,synthetic,True,True,True,True
2091,2026-03-22T18:45:00+05:30,587.103,0.0,32.231,synthetic,True,True,True,True
2092,2026-03-22T19:00:00+05:30,546.23,0.0,31.568,synthetic,True,True,True,True
2093,2026-03-22T19:15:00+05:30,536.227,0.0,31.3,synthetic,True,True,True,True
2094,2026-03-22T19:30:00+05:30,515.124,0.0,30.242,synthetic,True,True,True,True
2095,2026-03-22T19:45:00+05:30,515.115,0.0,30.005,synthetic,True,True,True,True
2096,2026-03-22T20:00:00+05:30,508.386,0.0,29.083,synthetic,True,True,True,True
2097,2026-03-22T20:15:00+05:30,524.009,0.0,28.765,synthetic,True,True,True,True
2098,2026-03-22T20:30:00+05:30,540.116,0.0,29.137,synthetic,True,True,True,True
2099,2026-03-22T20:45:00+05:30,544.098,0.0,28.738,synthetic,True,True,True,True
2100,2026-03-22T21:00:00+05:30,550.634,0.0,28.133,synthetic,True,True,True,True
2101,2026-03-22T21:15:00+05:30,546.398,0.0,28.087,synthetic,True,True,True,True
2102,2026-03-22T21:30:00+05:30,560.756,0.0,28.011,synthetic,True,True,True,True
2103,2026-03-22T21:45:00+05:30,589.126,0.0,28.026,synthetic,True,True,True,True
2104,2026-03-22T22:00:00+05:30,423.235,0.0,27.006,synthetic,True,True,True,True
2105,2026-03-22T22:15:00+05:30,410.485,0.0,25.955,synthetic,True,True,True,True
2106,2026-03-22T22:30:00+05:30,397.918,0.0,25.304,synthetic,True,True,True,True
2107,2026-03-22T22:45:00+05:30,376.534,0.0,25.274,synthetic,True,True,True,True
2108,2026-03-22T23:00:00+05:30,386.997,0.0,25.176,synthetic,True,True,True,True
2109,2026-03-22T23:15:00+05:30,407.588,0.0,25.014,synthetic,True,True,True,True
2110,2026-03-22T23:30:00+05:30,401.23,0.0,24.368,synthetic,True,True,True,True
2111,2026-03-22T23:45:00+05:30,404.536,0.0,24.736,synthetic,True,True,True,True
2112,2026-03-23T00:00:00+05:30,411.851,0.0,24.396,synthetic,True,True,True,True
2113,2026-03-23T00:15:00+05:30,408.045,0.0,24.275,synthetic,True,True,True,True
2114,2026-03-23T00:30:00+05:30,438.018,0.0,24.954,synthetic,True,True,True,True
2115,2026-03-23T00:45:00+05:30,413.659,0.0,24.531,synthetic,True,True,True,True
2116,2026-03-23T01:00:00+05:30,409.849,0.0,24.167,synthetic,True,True,True,True
2117,2026-03-23T01:15:00+05:30,409.468,0.0,24.29,synthetic,True,True,True,True
2118,2026-03-23T01:30:00+05:30,411.416,0.0,24.274,synthetic,True,True,True,True
2119,2026-03-23T01:45:00+05:30,409.431,0.0,23.888,synthetic,True,True,True,True
2120,2026-03-23T02:00:00+05:30,395.706,0.0,23.589,synthetic,True,True,True,True
2121,2026-03-23T02:15:00+05:30,408.477,0.0,23.455,synthetic,True,True,True,True
2122,2026-03-23T02:30:00+05:30,404.55,0.0,23.002,synthetic,True,True,True,True
2123,2026-03-23T02:45:00+05:30,397.289,0.0,23.278,synthetic,True,True,True,True
2124,2026-03-23T03:00:00+05:30,385.472,0.0,23.577,synthetic,True,True,True,True
2125,2026-03-23T03:15:00+05:30,397.309,0.0,23.409,synthetic,True,True,True,True
2126,2026-03-23T03:30:00+05:30,385.885,0.0,23.041,synthetic,True,True,True,True
2127,2026-03-23T03:45:00+05:30,417.895,0.0,22.736,synthetic,True,True,True,True
2128,2026-03-23T04:00:00+05:30,440.226,0.0,22.864,synthetic,True,True,True,True
